occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
,"Circus cyaneus","Circus cyaneus (Linnaeus, 1766)","2480487","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","Circus cyaneus","Circus cyaneus","(Linnaeus, 1766) ","2480487",
,"Circus macrourus","Circus macrourus (S.G.Gmelin, 1770)","2480491","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","Circus macrourus","Circus macrourus","(S.G.Gmelin, 1770) ","2480491",
,"Circus pygargus","Circus pygargus (Linnaeus, 1758)","2480495","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","Circus pygargus","Circus pygargus","(Linnaeus, 1758) ","2480495",
,"Circus spilonotus","Circus spilonotus Kaup, 1847","5229180","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Circus","Circus spilonotus","Circus spilonotus","Kaup, 1847","5229180",
,"Cisticola juncidis","Cisticola juncidis (Rafinesque, 1810)","2492822","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Cisticola juncidis","Cisticola juncidis","(Rafinesque, 1810) ","2492822",
,"Cistothorus palustris","Cistothorus palustris (A.Wilson, 1810)","2493863","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Cistothorus","Cistothorus palustris","Cistothorus palustris","(A.Wilson, 1810) ","2493863",
,"Cistothorus platensis","Cistothorus platensis (Latham, 1790)","2493890","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Cistothorus","Cistothorus platensis","Cistothorus platensis","(Latham, 1790) ","2493890",
,"Clamator glandarius","Clamator glandarius (Linnaeus, 1758)","2496464","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Clamator","Clamator glandarius","Clamator glandarius","(Linnaeus, 1758) ","2496464",
,"Clanga clanga","Clanga clanga (Pallas, 1811)","7477624","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Aquila clanga","Clanga clanga","(Pallas, 1811) ","7477624","2480509"
,"Clanga pomarina","Clanga pomarina (C.L.Brehm, 1831)","8256382","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Aquila pomarina","Clanga pomarina","(C.L.Brehm, 1831) ","8256382","2480505"
,"Clangula hyemalis","Clangula hyemalis (Linnaeus, 1758)","2498273","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Anseriformes","Anatidae","Clangula","Clangula hyemalis","Clangula hyemalis","(Linnaeus, 1758) ","2498273",
,"Coccothraustes coccothraustes","Coccothraustes coccothraustes (Linnaeus, 1758)","2494329","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Coccothraustes","Coccothraustes coccothraustes","Coccothraustes coccothraustes","(Linnaeus, 1758) ","2494329",
,"Coccothraustes vespertinus","Coccothraustes vespertinus (W.Cooper, 1825)","2494321","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Hesperiphona","Hesperiphona vespertina","Coccothraustes vespertinus","(W.Cooper, 1825) ","2494321","2494324"
,"Coccyzus americanus","Coccyzus americanus (Linnaeus, 1758)","2496287","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Coccyzus","Coccyzus americanus","Coccyzus americanus","(Linnaeus, 1758) ","2496287",
,"Coccyzus erythropthalmus","Coccyzus erythropthalmus (A.Wilson, 1811)","2496286","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Coccyzus","Coccyzus erythropthalmus","Coccyzus erythropthalmus","(A.Wilson, 1811) ","2496286",
,"Colaptes auratus","Colaptes auratus (Linnaeus, 1758)","2478259","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus","Colaptes auratus","(Linnaeus, 1758) ","2478259",
,"Colinus virginianus","Colinus virginianus (Linnaeus, 1758)","9791464","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Galliformes","Odontophoridae","Colinus","Colinus virginianus","Colinus virginianus","(Linnaeus, 1758) ","9791464",
,"Columba janthina","Columba janthina Temminck, 1830","5231838","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","Columba janthina","Columba janthina","Temminck, 1830","5231838",
,"Columba livia","Columba livia J.F.Gmelin, 1789","2495414","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","Columba livia","Columba livia","J.F.Gmelin, 1789","2495414",
,"Columba oenas","Columba oenas Linnaeus, 1758","2495471","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","Columba oenas","Columba oenas","Linnaeus, 1758","2495471",
,"Columba palumbus","Columba palumbus Linnaeus, 1758","2495455","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Columbiformes","Columbidae","Columba","Columba palumbus","Columba palumbus","Linnaeus, 1758","2495455",
,"Contopus cooperi","Contopus cooperi (Nuttall, 1831)","5229743","EXACT","98","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus cooperi","Contopus cooperi","(Nuttall, 1831) ","5229743",
,"Contopus virens","Contopus virens (Linnaeus, 1766)","5229734","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus virens","Contopus virens","(Linnaeus, 1766) ","5229734",
,"Coracias garrulus","Coracias garrulus Linnaeus, 1758","2475365","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Coraciiformes","Coraciidae","Coracias","Coracias garrulus","Coracias garrulus","Linnaeus, 1758","2475365",
,"Corvus brachyrhynchos","Corvus brachyrhynchos C.L.Brehm, 1822","2482507","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus brachyrhynchos","Corvus brachyrhynchos","C.L.Brehm, 1822","2482507",
,"Corvus corax","Corvus corax Linnaeus, 1758","2482492","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax","Corvus corax","Linnaeus, 1758","2482492",
,"Corvus corone","Corvus corone Linnaeus, 1758","9409796","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corone","Corvus corone","Linnaeus, 1758","9409796",
,"Corvus frugilegus","Corvus frugilegus Linnaeus, 1758","2482513","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus frugilegus","Corvus frugilegus","Linnaeus, 1758","2482513",
,"Corvus macrorhynchos","Corvus macrorhynchos Wagler, 1827","2482487","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus macrorhynchos","Corvus macrorhynchos","Wagler, 1827","2482487",
,"Corvus monedula","Corvus monedula Linnaeus, 1758","2482473","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Coloeus","Coloeus monedula","Corvus monedula","Linnaeus, 1758","2482473","6100954"
,"Corvus ossifragus","Corvus ossifragus A.Wilson, 1812","2482481","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus ossifragus","Corvus ossifragus","A.Wilson, 1812","2482481",
,"Coturnix coturnix","Coturnix coturnix (Linnaeus, 1758)","2474156","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Galliformes","Phasianidae","Coturnix","Coturnix coturnix","Coturnix coturnix","(Linnaeus, 1758) ","2474156",
,"Crex crex","Crex crex (Linnaeus, 1758)","4408498","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Gruiformes","Rallidae","Crex","Crex crex","Crex crex","(Linnaeus, 1758) ","4408498",
,"Cuculus canorus","Cuculus canorus Linnaeus, 1758","5231918","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Cuculus","Cuculus canorus","Cuculus canorus","Linnaeus, 1758","5231918",
,"Cuculus micropterus","Cuculus micropterus Gould, 1838","5231904","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Cuculus","Cuculus micropterus","Cuculus micropterus","Gould, 1838","5231904",
,"Cuculus optatus","Cuculus optatus Gould, 1845","5231898","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Cuculus","Cuculus optatus","Cuculus optatus","Gould, 1845","5231898",
,"Cuculus poliocephalus","Cuculus poliocephalus Latham, 1790","5231927","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Cuculus","Cuculus poliocephalus","Cuculus poliocephalus","Latham, 1790","5231927",
,"Cyanecula svecica","Cyanecula svecica (Linnaeus, 1758)","10498943","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Muscicapidae","Luscinia","Luscinia svecica","Cyanecula svecica","(Linnaeus, 1758) ","10498943","4408732"
,"Cyanistes caeruleus","Cyanistes caeruleus (Linnaeus, 1758)","2487879","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paridae","Cyanistes","Cyanistes caeruleus","Cyanistes caeruleus","(Linnaeus, 1758) ","2487879",
,"Cyanistes cyanus","Cyanistes cyanus (Pallas, 1770)","2487877","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Paridae","Cyanistes","Cyanistes cyanus","Cyanistes cyanus","(Pallas, 1770) ","2487877",
,"Cyanocitta cristata","Cyanocitta cristata (Linnaeus, 1758)","2482593","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanocitta","Cyanocitta cristata","Cyanocitta cristata","(Linnaeus, 1758) ","2482593",
,"Cyanopica cooki","Cyanopica cooki Bonaparte, 1850","5844936","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanopica","Cyanopica cooki","Cyanopica cooki","Bonaparte, 1850","5844936",
,"Cyanopica cyanus","Cyanopica cyanus (Pallas, 1776)","7341881","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Corvidae","Cyanopica","Cyanopica cyanus","Cyanopica cyanus","(Pallas, 1776) ","7341881",
