occurrenceId,verbatimScientificName,scientificName,key,matchType,confidence,status,rank,kingdom,phylum,class,order,family,genus,species,canonicalName,authorship,usageKey,acceptedUsageKey
,"Pyrenestes ostrinus","Pyrenestes ostrinus (Vieillot, 1805)","2493636","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Pyrenestes","Pyrenestes ostrinus","Pyrenestes ostrinus","(Vieillot, 1805) ","2493636",
,"Pyrenestes sanguineus","Pyrenestes sanguineus Swainson, 1837","2493637","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Pyrenestes","Pyrenestes sanguineus","Pyrenestes sanguineus","Swainson, 1837","2493637",
,"Pyrenestes minor","Pyrenestes minor Shelley, 1894","2493638","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Pyrenestes","Pyrenestes minor","Pyrenestes minor","Shelley, 1894","2493638",
,"Clytospiza monteiri","Clytospiza monteiri (Hartlaub, 1860)","2493735","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Clytospiza","Clytospiza monteiri","Clytospiza monteiri","(Hartlaub, 1860) ","2493735",
,"Lagonosticta landanae","Lagonosticta landanae Sharpe, 1890","2493678","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lagonosticta","Lagonosticta landanae","Lagonosticta landanae","Sharpe, 1890","2493678",
,"Lagonosticta senegala","Lagonosticta senegala (Linnaeus, 1766)","2493680","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lagonosticta","Lagonosticta senegala","Lagonosticta senegala","(Linnaeus, 1766) ","2493680",
,"Lagonosticta nitidula","Lagonosticta nitidula Hartlaub, 1886","2493686","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lagonosticta","Lagonosticta nitidula","Lagonosticta nitidula","Hartlaub, 1886","2493686",
,"Lagonosticta rufopicta","Lagonosticta rufopicta (Fraser, 1843)","2493684","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lagonosticta","Lagonosticta rufopicta","Lagonosticta rufopicta","(Fraser, 1843) ","2493684",
,"Lagonosticta rhodopareia","Lagonosticta rhodopareia (Heuglin, 1868)","2493683","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lagonosticta","Lagonosticta rhodopareia","Lagonosticta rhodopareia","(Heuglin, 1868) ","2493683",
,"Lagonosticta sanguinodorsalis","Lagonosticta sanguinodorsalis Payne, 1998","2493688","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lagonosticta","Lagonosticta sanguinodorsalis","Lagonosticta sanguinodorsalis","Payne, 1998","2493688",
,"Lagonosticta umbrinodorsalis","Lagonosticta umbrinodorsalis Reichenow, 1910","2493685","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lagonosticta","Lagonosticta umbrinodorsalis","Lagonosticta umbrinodorsalis","Reichenow, 1910","2493685",
,"Lagonosticta virata","Lagonosticta virata Bates, 1932","2493681","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lagonosticta","Lagonosticta virata","Lagonosticta virata","Bates, 1932","2493681",
,"Lagonosticta rubricata","Lagonosticta rubricata (Lichtenstein, 1823)","2493687","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lagonosticta","Lagonosticta rubricata","Lagonosticta rubricata","(Lichtenstein, 1823) ","2493687",
,"Lagonosticta rara","Lagonosticta rara (Antinori, 1864)","2493679","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lagonosticta","Lagonosticta rara","Lagonosticta rara","(Antinori, 1864) ","2493679",
,"Lagonosticta larvata","Lagonosticta larvata (Rüppell, 1840)","2493682","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lagonosticta","Lagonosticta larvata","Lagonosticta larvata","(Rüppell, 1840) ","2493682",
,"Uraeginthus bengalus","Uraeginthus bengalus (Linnaeus, 1766)","2493723","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus bengalus","Uraeginthus bengalus","(Linnaeus, 1766) ","2493723",
,"Uraeginthus cyanocephalus","Uraeginthus cyanocephalus (Richmond, 1897)","2493725","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus cyanocephalus","Uraeginthus cyanocephalus","(Richmond, 1897) ","2493725",
,"Uraeginthus angolensis","Uraeginthus angolensis (Linnaeus, 1758)","2493726","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus angolensis","Uraeginthus angolensis","(Linnaeus, 1758) ","2493726",
,"Uraeginthus granatinus","Uraeginthus granatinus (Linnaeus, 1766)","4845823","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus granatinus","Uraeginthus granatinus","(Linnaeus, 1766) ","4845823",
,"Uraeginthus ianthinogaster","Uraeginthus ianthinogaster Reichenow, 1879","2493724","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus ianthinogaster","Uraeginthus ianthinogaster","Reichenow, 1879","2493724",
,"Amadina erythrocephala","Amadina erythrocephala (Linnaeus, 1758)","2493708","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Amadina","Amadina erythrocephala","Amadina erythrocephala","(Linnaeus, 1758) ","2493708",
,"Amadina fasciata","Amadina fasciata (Gmelin, 1789)","2493707","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Amadina","Amadina fasciata","Amadina fasciata","(Gmelin, 1789) ","2493707",
,"Parmoptila woodhousei","Parmoptila woodhousei Cassin, 1859","2493728","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Parmoptila","Parmoptila woodhousei","Parmoptila woodhousei","Cassin, 1859","2493728",
,"Parmoptila jamesoni","Parmoptila jamesoni (Shelley, 1890)","5789085","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Parmoptila","Parmoptila jamesoni","Parmoptila jamesoni","(Shelley, 1890) ","5789085",
,"Parmoptila rubrifrons","Parmoptila rubrifrons (Sharpe & Ussher, 1872)","2493729","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Parmoptila","Parmoptila rubrifrons","Parmoptila rubrifrons","(Sharpe & Ussher, 1872) ","2493729",
,"Nigrita bicolor","Nigrita bicolor (Hartlaub, 1844)","2493675","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Nigrita","Nigrita bicolor","Nigrita bicolor","(Hartlaub, 1844) ","2493675",
,"Nigrita canicapillus","Nigrita canicapillus (Strickland, 1841)","7340751","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Nigrita","Nigrita canicapillus","Nigrita canicapillus","(Strickland, 1841) ","7340751",
,"Nigrita luteifrons","Nigrita luteifrons J.Verreaux & E.Verreaux, 1851","2493674","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Nigrita","Nigrita luteifrons","Nigrita luteifrons","J.Verreaux & E.Verreaux, 1851","2493674",
,"Nigrita fusconotus","Nigrita fusconotus Fraser, 1843","7340741","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Nigrita","Nigrita fusconotus","Nigrita fusconotus","Fraser, 1843","7340741",
,"Nesocharis ansorgei","Nesocharis ansorgei (Hartert, 1899)","5231428","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Nesocharis","Nesocharis ansorgei","Nesocharis ansorgei","(Hartert, 1899) ","5231428",
,"Estrilda thomensis","Estrilda thomensis Sousa, 1888","2493668","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda thomensis","Estrilda thomensis","Sousa, 1888","2493668",
,"Nesocharis shelleyi","Nesocharis shelleyi Alexander, 1903","5231429","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Nesocharis","Nesocharis shelleyi","Nesocharis shelleyi","Alexander, 1903","5231429",
,"Estrilda quartinia","Estrilda quartinia Bonaparte, 1850","2493667","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Coccopygia","Coccopygia quartinia","Estrilda quartinia","Bonaparte, 1850","2493667","7340714"
,"Estrilda melanotis","Estrilda melanotis (Temminck, 1823)","2493664","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Coccopygia","Coccopygia melanotis","Estrilda melanotis","(Temminck, 1823) ","2493664","7340723"
,"Estrilda kandti","Estrilda kandti Reichenow, 1902","2493656","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda kandti","Estrilda kandti","Reichenow, 1902","2493656",
,"Nesocharis capistrata","Nesocharis capistrata (Hartlaub, 1861)","5231427","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Nesocharis","Nesocharis capistrata","Nesocharis capistrata","(Hartlaub, 1861) ","5231427",
,"Estrilda caerulescens","Estrilda caerulescens (Vieillot, 1817)","2493661","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda caerulescens","Estrilda caerulescens","(Vieillot, 1817) ","2493661",
,"Estrilda erythronotos","Estrilda erythronotos (Vieillot, 1817)","2493651","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda erythronotos","Estrilda erythronotos","(Vieillot, 1817) ","2493651",
,"Estrilda perreini","Estrilda perreini (Vieillot, 1817)","2493666","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda perreini","Estrilda perreini","(Vieillot, 1817) ","2493666",
,"Estrilda poliopareia","Estrilda poliopareia Reichenow, 1902","2493658","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda poliopareia","Estrilda poliopareia","Reichenow, 1902","2493658",
,"Estrilda rufibarba","Estrilda rufibarba (Cabanis, 1851)","2493659","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda rufibarba","Estrilda rufibarba","(Cabanis, 1851) ","2493659",
,"Estrilda astrild","Estrilda astrild (Linnaeus, 1758)","2493660","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda astrild","Estrilda astrild","(Linnaeus, 1758) ","2493660",
,"Estrilda charmosyna","Estrilda charmosyna (Reichenow, 1881)","2493663","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda charmosyna","Estrilda charmosyna","(Reichenow, 1881) ","2493663",
,"Estrilda nigriloris","Estrilda nigriloris Chapin, 1928","2493652","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda nigriloris","Estrilda nigriloris","Chapin, 1928","2493652",
,"Estrilda troglodytes","Estrilda troglodytes (Lichtenstein, 1823)","2493662","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda troglodytes","Estrilda troglodytes","(Lichtenstein, 1823) ","2493662",
,"Estrilda rhodopyga","Estrilda rhodopyga Sundevall, 1850","2493654","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda rhodopyga","Estrilda rhodopyga","Sundevall, 1850","2493654",
,"Estrilda melpoda","Estrilda melpoda (Vieillot, 1817)","2493669","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda melpoda","Estrilda melpoda","(Vieillot, 1817) ","2493669",
,"Estrilda paludicola","Estrilda paludicola Heuglin, 1863","9592933","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda paludicola","Estrilda paludicola","Heuglin, 1863","9592933",
,"Estrilda atricapilla","Estrilda atricapilla J.Verreaux & E.Verreaux, 1851","2493655","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda atricapilla","Estrilda atricapilla","J.Verreaux & E.Verreaux, 1851","2493655",
,"Estrilda nonnula","Estrilda nonnula Hartlaub, 1883","2493665","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Estrilda","Estrilda nonnula","Estrilda nonnula","Hartlaub, 1883","2493665",
,"Mandingoa nitidula","Mandingoa nitidula (Hartlaub, 1865)","2493572","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Mandingoa","Mandingoa nitidula","Mandingoa nitidula","(Hartlaub, 1865) ","2493572",
,"Cryptospiza reichenovii","Cryptospiza reichenovii (Hartlaub, 1874)","2493691","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Cryptospiza","Cryptospiza reichenovii","Cryptospiza reichenovii","(Hartlaub, 1874) ","2493691",
,"Cryptospiza jacksoni","Cryptospiza jacksoni Sharpe, 1902","2493693","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Cryptospiza","Cryptospiza jacksoni","Cryptospiza jacksoni","Sharpe, 1902","2493693",
,"Cryptospiza shelleyi","Cryptospiza shelleyi Sharpe, 1902","2493692","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Cryptospiza","Cryptospiza shelleyi","Cryptospiza shelleyi","Sharpe, 1902","2493692",
,"Cryptospiza salvadorii","Cryptospiza salvadorii Reichenow, 1892","2493694","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Cryptospiza","Cryptospiza salvadorii","Cryptospiza salvadorii","Reichenow, 1892","2493694",
,"Stagonopleura oculata","Stagonopleura oculata (Quoy & Gaimard, 1830)","2493732","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Stagonopleura","Stagonopleura oculata","Stagonopleura oculata","(Quoy & Gaimard, 1830) ","2493732",
,"Stagonopleura bella","Stagonopleura bella (Latham, 1802)","2493731","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Stagonopleura","Stagonopleura bella","Stagonopleura bella","(Latham, 1802) ","2493731",
,"Stagonopleura guttata","Stagonopleura guttata (Shaw, 1796)","2493733","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Stagonopleura","Stagonopleura guttata","Stagonopleura guttata","(Shaw, 1796) ","2493733",
,"Neochmia phaeton","Neochmia phaeton (Hombron & Jacquinot, 1841)","2493738","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Neochmia","Neochmia phaeton","Neochmia phaeton","(Hombron & Jacquinot, 1841) ","2493738",
,"Neochmia temporalis","Neochmia temporalis (Latham, 1802)","2493737","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Neochmia","Neochmia temporalis","Neochmia temporalis","(Latham, 1802) ","2493737",
,"Neochmia modesta","Neochmia modesta (Gould, 1837)","2493740","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Neochmia","Neochmia modesta","Neochmia modesta","(Gould, 1837) ","2493740",
,"Neochmia ruficauda","Neochmia ruficauda (Gould, 1837)","2493739","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Neochmia","Neochmia ruficauda","Neochmia ruficauda","(Gould, 1837) ","2493739",
,"Poephila personata","Poephila personata Gould, 1842","5231423","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Poephila","Poephila personata","Poephila personata","Gould, 1842","5231423",
,"Poephila cincta","Poephila cincta (Gould, 1837)","5231424","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Poephila","Poephila cincta","Poephila cincta","(Gould, 1837) ","5231424",
,"Poephila acuticauda","Poephila acuticauda (Gould, 1840)","5231425","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Poephila","Poephila acuticauda","Poephila acuticauda","(Gould, 1840) ","5231425",
,"Taeniopygia guttata","Taeniopygia guttata (Vieillot, 1817)","2493633","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Taeniopygia","Taeniopygia guttata","Taeniopygia guttata","(Vieillot, 1817) ","2493633",
,"Taeniopygia bichenovii","Taeniopygia bichenovii (Vigors & Horsfield, 1827)","2493634","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Taeniopygia","Taeniopygia bichenovii","Taeniopygia bichenovii","(Vigors & Horsfield, 1827) ","2493634",
,"Emblema pictum","Emblema pictum Gould, 1842","5231426","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Emblema","Emblema pictum","Emblema pictum","Gould, 1842","5231426",
,"Lonchura fringilloides","Lonchura fringilloides (Lafresnaye, 1835)","2493594","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura fringilloides","Lonchura fringilloides","(Lafresnaye, 1835) ","2493594",
,"Lonchura nigriceps","Lonchura nigriceps (Cassin, 1852)","2493614","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura nigriceps","Lonchura nigriceps","(Cassin, 1852) ","2493614",
,"Lonchura forbesi","Lonchura forbesi (P.L.Sclater, 1879)","2493617","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura forbesi","Lonchura forbesi","(P.L.Sclater, 1879) ","2493617",
,"Lonchura bicolor","Lonchura bicolor (Fraser, 1843)","2493613","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura bicolor","Lonchura bicolor","(Fraser, 1843) ","2493613",
,"Lonchura teerinki","Lonchura teerinki Rand, 1940","2493620","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura teerinki","Lonchura teerinki","Rand, 1940","2493620",
,"Lonchura melaena","Lonchura melaena (P.L.Sclater, 1880)","2493610","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura melaena","Lonchura melaena","(P.L.Sclater, 1880) ","2493610",
,"Lonchura tristissima","Lonchura tristissima (Wallace, 1865)","2493607","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura tristissima","Lonchura tristissima","(Wallace, 1865) ","2493607",
,"Lonchura cucullata","Lonchura cucullata (Swainson, 1837)","2493624","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura cucullata","Lonchura cucullata","(Swainson, 1837) ","2493624",
,"Lonchura grandis","Lonchura grandis (Sharpe, 1882)","2493595","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura grandis","Lonchura grandis","(Sharpe, 1882) ","2493595",
,"Lonchura caniceps","Lonchura caniceps (Salvadori, 1876)","2493603","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura caniceps","Lonchura caniceps","(Salvadori, 1876) ","2493603",
,"Lonchura atricapilla","Lonchura atricapilla (Vieillot, 1807)","2493623","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura atricapilla","Lonchura atricapilla","(Vieillot, 1807) ","2493623",
,"Lonchura nigerrima","Lonchura nigerrima (Rothschild & Hartert, 1899)","2493627","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura hunsteini","Lonchura nigerrima","(Rothschild & Hartert, 1899) ","2493627","8953026"
,"Lonchura stygia","Lonchura stygia Stresemann, 1934","2493606","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura stygia","Lonchura stygia","Stresemann, 1934","2493606",
,"Lonchura leucogastra","Lonchura leucogastra (Blyth, 1846)","2493597","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura leucogastra","Lonchura leucogastra","(Blyth, 1846) ","2493597",
,"Lonchura montana","Lonchura montana Junge, 1939","2493625","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura montana","Lonchura montana","Junge, 1939","2493625",
,"Lonchura vana","Lonchura vana (Hartert, 1930)","2493596","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura vana","Lonchura vana","(Hartert, 1930) ","2493596",
,"Lonchura griseicapilla","Lonchura griseicapilla Delacour, 1943","2493621","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Odontospiza","Odontospiza caniceps","Lonchura griseicapilla","Delacour, 1943","2493621","5845608"
,"Lonchura spectabilis","Lonchura spectabilis (P.L.Sclater, 1879)","2493631","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura spectabilis","Lonchura spectabilis","(P.L.Sclater, 1879) ","2493631",
,"Lonchura molucca","Lonchura molucca (Linnaeus, 1766)","2493600","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura molucca","Lonchura molucca","(Linnaeus, 1766) ","2493600",
,"Lonchura leucosticta","Lonchura leucosticta (Albertis & Salvadori, 1879)","2493609","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura leucosticta","Lonchura leucosticta","(Albertis & Salvadori, 1879) ","2493609",
,"Lonchura ferruginosa","Lonchura ferruginosa (Sparrman, 1789)","2493605","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura ferruginosa","Lonchura ferruginosa","(Sparrman, 1789) ","2493605",
,"Lonchura nana","Lonchura nana","5789081","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura nana","Lonchura nana",,"5789081",
,"Lonchura leucogastroides","Lonchura leucogastroides (Moore, 1858)","2493622","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura leucogastroides","Lonchura leucogastroides","(Moore, 1858) ","2493622",
,"Lonchura kelaarti","Lonchura kelaarti (Jerdon, 1863)","2493608","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura kelaarti","Lonchura kelaarti","(Jerdon, 1863) ","2493608",
,"Lonchura striata","Lonchura striata (Linnaeus, 1766)","2493618","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura striata","Lonchura striata","(Linnaeus, 1766) ","2493618",
,"Lonchura punctulata","Lonchura punctulata (Linnaeus, 1758)","2493598","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura punctulata","Lonchura punctulata","(Linnaeus, 1758) ","2493598",
,"Lonchura nevermanni","Lonchura nevermanni Stresemann, 1934","2493602","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura nevermanni","Lonchura nevermanni","Stresemann, 1934","2493602",
,"Lonchura fuscans","Lonchura fuscans (Cassin, 1852)","2493619","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura fuscans","Lonchura fuscans","(Cassin, 1852) ","2493619",
,"Lonchura malacca","Lonchura malacca (Linnaeus, 1766)","2493626","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura malacca","Lonchura malacca","(Linnaeus, 1766) ","2493626",
,"Lonchura maja","Lonchura maja (Linnaeus, 1766)","2493599","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura maja","Lonchura maja","(Linnaeus, 1766) ","2493599",
,"Lonchura pallida","Lonchura pallida (Wallace, 1864)","2493604","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura pallida","Lonchura pallida","(Wallace, 1864) ","2493604",
,"Lonchura flaviprymna","Lonchura flaviprymna (Gould, 1845)","2493630","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura flaviprymna","Lonchura flaviprymna","(Gould, 1845) ","2493630",
,"Lonchura monticola","Lonchura monticola (De Vis, 1897)","2493612","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura monticola","Lonchura monticola","(De Vis, 1897) ","2493612",
,"Lonchura quinticolor","Lonchura quinticolor (Vieillot, 1807)","2493616","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura quinticolor","Lonchura quinticolor","(Vieillot, 1807) ","2493616",
,"Lonchura castaneothorax","Lonchura castaneothorax (Gould, 1837)","2493615","EXACT","99","ACCEPTED","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Lonchura","Lonchura castaneothorax","Lonchura castaneothorax","(Gould, 1837) ","2493615",
,"Lonchura malabarica","Lonchura malabarica (Linnaeus, 1758)","2493601","EXACT","98","SYNONYM","SPECIES","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Euodice","Euodice malabarica","Lonchura malabarica","(Linnaeus, 1758) ","2493601","5789082"
