occurrenceId;verbatimScientificName;scientificName;key;matchType;confidence;status;rank;kingdom;phylum;class;order;family;genus;species;canonicalName;authorship;usageKey;acceptedUsageKey
;Quiscalus quiscula;Quiscalus quiscula (Linnaeus, 1758);2484155;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Icteridae;Quiscalus;Quiscalus quiscula;Quiscalus quiscula;(Linnaeus, 1758) ;2484155;
;Sturnella magna;Sturnella magna (Linnaeus, 1758);2484254;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Icteridae;Sturnella;Sturnella magna;Sturnella magna;(Linnaeus, 1758) ;2484254;
;Sturnella neglecta;Sturnella neglecta Audubon, 1844;9596413;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Icteridae;Sturnella;Sturnella neglecta;Sturnella neglecta;Audubon, 1844;9596413;
;Xanthocephalus xanthocephalus;Xanthocephalus xanthocephalus (Bonaparte, 1826);2484195;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Icteridae;Xanthocephalus;Xanthocephalus xanthocephalus;Xanthocephalus xanthocephalus;(Bonaparte, 1826) ;2484195;
;Xanthopsar flavus;Xanthopsar flavus (Gmelin, 1788);2484431;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Icteridae;Xanthopsar;Xanthopsar flavus;Xanthopsar flavus;(Gmelin, 1788) ;2484431;
;Ifrita kowaldi;Ifrita kowaldi (De Vis, 1890);2495069;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Monarchidae;Ifrita;Ifrita kowaldi;Ifrita kowaldi;(De Vis, 1890) ;2495069;
;Irena cyanogastra;Irena cyanogastra Vigors, 1831;7342085;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Irenidae;Irena;Irena cyanogastra;Irena cyanogastra;Vigors, 1831;7342085;
;Irena puella;Irena puella (Latham, 1790);2488929;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Irenidae;Irena;Irena puella;Irena puella;(Latham, 1790) ;2488929;
;Irena tweeddalii;Irena tweeddalii Sharpe, 1877;8312089;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Irenidae;Irena;Irena tweeddalii;Irena tweeddalii;Sharpe, 1877;8312089;
;Chaetorhynchus papuensis;Chaetorhynchus papuensis A.B.Meyer, 1874;2493985;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Dicruridae;Chaetorhynchus;Chaetorhynchus papuensis;Chaetorhynchus papuensis;A.B.Meyer, 1874;2493985;
;Eutrichomyias rowleyi;Eutrichomyias rowleyi (A.B.Meyer, 1878);2486697;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Monarchidae;Eutrichomyias;Eutrichomyias rowleyi;Eutrichomyias rowleyi;(A.B.Meyer, 1878) ;2486697;
;Lamprolia klinesmithi;Lamprolia klinesmithi E.P.Ramsay, 1876;9425513;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Rhipiduridae;Lamprolia;Lamprolia klinesmithi;Lamprolia klinesmithi;E.P.Ramsay, 1876;9425513;
;Lamprolia victoriae;Lamprolia victoriae Finsch, 1874;2486653;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Rhipiduridae;Lamprolia;Lamprolia victoriae;Lamprolia victoriae;Finsch, 1874;2486653;
;Corvinella corvina;Corvinella corvina (Shaw, 1809);5231300;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Corvinella;Corvinella corvina;Corvinella corvina;(Shaw, 1809) ;5231300;
;Eurocephalus anguitimens;Eurocephalus anguitimens A.Smith, 1836;2492843;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Eurocephalus;Eurocephalus anguitimens;Eurocephalus anguitimens;A.Smith, 1836;2492843;
;Eurocephalus ruppelli;Eurocephalus ruppelli Bonaparte, 1853;6100756;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Eurocephalus;Eurocephalus ruppelli;Eurocephalus ruppelli;Bonaparte, 1853;6100756;
;Lanius borealis;Lanius borealis Vieillot, 1808;7690702;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius borealis;Lanius borealis;Vieillot, 1808;7690702;
;Lanius bucephalus;Lanius bucephalus Temminck & Schlegel, 1845;2492850;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius bucephalus;Lanius bucephalus;Temminck & Schlegel, 1845;2492850;
;Lanius cabanisi;Lanius cabanisi Hartert, 1906;2492869;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius cabanisi;Lanius cabanisi;Hartert, 1906;2492869;
;Lanius collaris;Lanius collaris Linnaeus, 1766;2492863;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius collaris;Lanius collaris;Linnaeus, 1766;2492863;
;Lanius collurio;Lanius collurio Linnaeus, 1758;7745240;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius collurio;Lanius collurio;Linnaeus, 1758;7745240;
;Lanius collurioides;Lanius collurioides Lesson, 1831;2492880;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius collurioides;Lanius collurioides;Lesson, 1831;2492880;
;Lanius cristatus;Lanius cristatus Linnaeus, 1758;2492846;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius cristatus;Lanius cristatus;Linnaeus, 1758;2492846;
;Lanius dorsalis;Lanius dorsalis Cabanis, 1878;2492864;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius dorsalis;Lanius dorsalis;Cabanis, 1878;2492864;
;Lanius excubitor;Lanius excubitor Linnaeus, 1758;9444556;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius excubitor;Lanius excubitor;Linnaeus, 1758;9444556;
;Lanius excubitoroides;Lanius excubitoroides Prevost & Des Murs, 1847;2492853;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius excubitoroides;Lanius excubitoroides;Prevost & Des Murs, 1847;2492853;
;Lanius giganteus;Lanius giganteus Przevalski, 1887;10749657;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius giganteus;Lanius giganteus;Przevalski, 1887;10749657;
;Lanius gubernator;Lanius gubernator Hartlaub, 1882;2492881;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius gubernator;Lanius gubernator;Hartlaub, 1882;2492881;
;Lanius isabellinus;Lanius isabellinus Hemprich & Ehrenberg, 1833;2492865;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius isabellinus;Lanius isabellinus;Hemprich & Ehrenberg, 1833;2492865;
;Lanius ludovicianus;Lanius ludovicianus Linnaeus, 1766;2492870;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius ludovicianus;Lanius ludovicianus;Linnaeus, 1766;2492870;
;Lanius mackinnoni;Lanius mackinnoni Sharpe, 1891;2492844;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius mackinnoni;Lanius mackinnoni;Sharpe, 1891;2492844;
;Lanius meridionalis;Lanius meridionalis Temminck, 1820;7341500;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius meridionalis;Lanius meridionalis;Temminck, 1820;7341500;
;Lanius minor;Lanius minor Gmelin, 1788;2492854;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius minor;Lanius minor;Gmelin, 1788;2492854;
;Lanius newtoni;Lanius newtoni Bocage, 1891;2492845;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius newtoni;Lanius newtoni;Bocage, 1891;2492845;
;Lanius nubicus;Lanius nubicus Lichtenstein, 1823;2492855;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius nubicus;Lanius nubicus;Lichtenstein, 1823;2492855;
;Lanius phoenicuroides;Lanius phoenicuroides (Schalow, 1875);4408670;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius phoenicuroides;Lanius phoenicuroides;(Schalow, 1875) ;4408670;
;Lanius schach;Lanius schach Linnaeus, 1758;9273219;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius schach;Lanius schach;Linnaeus, 1758;9273219;
;Lanius senator;Lanius senator Linnaeus, 1758;2492867;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius senator;Lanius senator;Linnaeus, 1758;2492867;
;Lanius somalicus;Lanius somalicus Hartlaub & Heuglin, 1859;2492856;EXACT;97;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius somalicus;Lanius somalicus;Hartlaub & Heuglin, 1859;2492856;
;Lanius souzae;Lanius souzae Bocage, 1878;2492848;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius souzae;Lanius souzae;Bocage, 1878;2492848;
;Lanius sphenocercus;Lanius sphenocercus Cabanis, 1873;2492857;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius sphenocercus;Lanius sphenocercus;Cabanis, 1873;2492857;
;Lanius tephronotus;Lanius tephronotus (Vigors, 1831);2492849;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius tephronotus;Lanius tephronotus;(Vigors, 1831) ;2492849;
;Lanius tigrinus;Lanius tigrinus Drapiez, 1828;2492868;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius tigrinus;Lanius tigrinus;Drapiez, 1828;2492868;
;Lanius validirostris;Lanius validirostris Ogilvie-Grant, 1894;2492862;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius validirostris;Lanius validirostris;Ogilvie-Grant, 1894;2492862;
;Lanius vittatus;Lanius vittatus Valenciennes, 1826;2492851;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Lanius;Lanius vittatus;Lanius vittatus;Valenciennes, 1826;2492851;
;Urolestes melanoleucus;Urolestes melanoleucus (Jardine, 1831);5789240;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Laniidae;Urolestes;Urolestes melanoleucus;Urolestes melanoleucus;(Jardine, 1831) ;5789240;
;Acanthoptila nipalensis;Acanthoptila nipalensis (Hodgson, 1836);10899349;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Acanthoptila;Acanthoptila nipalensis;Acanthoptila nipalensis;(Hodgson, 1836) ;10899349;
;Actinodura egertoni;Actinodura egertoni Gould, 1836;2493109;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Actinodura;Actinodura egertoni;Actinodura egertoni;Gould, 1836;2493109;
;Actinodura radcliffei;Actinodura radcliffei Harington, 1910;8932698;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Actinodura;Actinodura radcliffei;Actinodura radcliffei;Harington, 1910;8932698;
;Actinodura ramsayi;Actinodura ramsayi Walden, 1875;2493108;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Actinodura;Actinodura ramsayi;Actinodura ramsayi;Walden, 1875;2493108;
;Actinodura sodangorum;Actinodura sodangorum J.C.Eames, Trai, Cu & Eve, 1998;5788984;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Actinodura;Actinodura sodangorum;Actinodura sodangorum;J.C.Eames, Trai, Cu & Eve, 1998;5788984;
;Alcippe brunneicauda;Alcippe brunneicauda (Salvadori, 1879);5231379;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Pellorneidae;Alcippe;Alcippe brunneicauda;Alcippe brunneicauda;(Salvadori, 1879) ;5231379;
;Alcippe grotei;Alcippe grotei Delacour, 1936;7341267;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Pellorneidae;Alcippe;Alcippe grotei;Alcippe grotei;Delacour, 1936;7341267;
;Alcippe morrisonia;Alcippe morrisonia Swinhoe, 1863;5231382;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Pellorneidae;Alcippe;Alcippe morrisonia;Alcippe morrisonia;Swinhoe, 1863;5231382;
;Alcippe nipalensis;Alcippe nipalensis (Hodgson, 1837);5231369;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Pellorneidae;Alcippe;Alcippe nipalensis;Alcippe nipalensis;(Hodgson, 1837) ;5231369;
;Alcippe peracensis;Alcippe peracensis Sharpe, 1887;5231376;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Pellorneidae;Alcippe;Alcippe peracensis;Alcippe peracensis;Sharpe, 1887;5231376;
;Alcippe poioicephala;Alcippe poioicephala (Jerdon, 1844);5231383;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Pellorneidae;Alcippe;Alcippe poioicephala;Alcippe poioicephala;(Jerdon, 1844) ;5231383;
;Alcippe pyrrhoptera;Alcippe pyrrhoptera (Bonaparte, 1850);5231370;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Pellorneidae;Alcippe;Alcippe pyrrhoptera;Alcippe pyrrhoptera;(Bonaparte, 1850) ;5231370;
;Argya altirostris;Argya altirostris (Hartert & Ejo, 1909);10931394;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Turdoides;Turdoides altirostris;Argya altirostris;(Hartert & Ejo, 1909) ;10931394;2493316
;Argya aylmeri;Argya aylmeri Shelley, 1885;8766531;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Turdoides;Turdoides aylmeri;Argya aylmeri;Shelley, 1885;8766531;2493306
;Argya caudata;Argya caudata (Dumont, 1823);8791626;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Turdoides;Turdoides caudata;Argya caudata;(Dumont, 1823) ;8791626;7340590
;Argya earlei;Argya earlei (Blyth, 1844);9213784;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Turdoides;Turdoides earlei;Argya earlei;(Blyth, 1844) ;9213784;2493308
;Argya fulva;Argya fulva (Desfontaines, 1789);10922670;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Turdoides;Turdoides fulva;Argya fulva;(Desfontaines, 1789) ;10922670;7340566
;Argya malcolmi;Argya malcolmi (Sykes, 1832);9936400;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Turdoides;Turdoides malcolmi;Argya malcolmi;(Sykes, 1832) ;9936400;2493314
;Argya rubiginosa;Argya rubiginosa (Rüppell, 1845);11017577;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Turdoides;Turdoides rubiginosa;Argya rubiginosa;(Rüppell, 1845) ;11017577;7340552
;Argya squamiceps;Argya squamiceps (Cretzschmar, 1827);10107760;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Turdoides;Turdoides squamiceps;Argya squamiceps;(Cretzschmar, 1827) ;10107760;2493309
;Argya subrufa;Argya subrufa (Jerdon, 1839);11094369;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Turdoides;Turdoides subrufa;Argya subrufa;(Jerdon, 1839) ;11094369;7340545
;Chatarrhaea gularis;Chatarrhaea gularis Blyth, 1855;11003740;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Turdoides;Turdoides gularis;Chatarrhaea gularis;Blyth, 1855;11003740;2493299
;Chatarrhaea longirostris;Chatarrhaea longirostris (Moore, 1854);8763512;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Turdoides;Turdoides longirostris;Chatarrhaea longirostris;(Moore, 1854) ;8763512;2493303
;Chrysominla strigula;Chrysominla strigula (Hodgson, 1837);11068436;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Minla;Minla strigula;Chrysominla strigula;(Hodgson, 1837) ;11068436;2493357
;Cutia legalleni;Cutia legalleni Robinson & Kloss, 1919;7340448;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Cutia;Cutia legalleni;Cutia legalleni;Robinson & Kloss, 1919;7340448;
;Cutia nipalensis;Cutia nipalensis Hodgson, 1837;5231396;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Cutia;Cutia nipalensis;Cutia nipalensis;Hodgson, 1837;5231396;
;Garrulax albogularis;Garrulax albogularis (Gould, 1836);2493453;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax albogularis;Garrulax albogularis;(Gould, 1836) ;2493453;
;Garrulax annamensis;Garrulax annamensis (Robinson & Kloss, 1919);5788987;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax annamensis;Garrulax annamensis;(Robinson & Kloss, 1919) ;5788987;
;Garrulax berthemyi;Garrulax berthemyi (Oustalet, 1876);5788989;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax berthemyi;Garrulax berthemyi;(Oustalet, 1876) ;5788989;
;Garrulax bicolor;Garrulax bicolor Hartlaub, 1844;5788995;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax bicolor;Garrulax bicolor;Hartlaub, 1844;5788995;
;Garrulax bieti;Garrulax bieti (Oustalet, 1897);2493439;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax bieti;Garrulax bieti;(Oustalet, 1897) ;2493439;
;Garrulax caerulatus;Garrulax caerulatus (Hodgson, 1836);2493465;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax caerulatus;Garrulax caerulatus;(Hodgson, 1836) ;2493465;
;Garrulax calvus;Garrulax calvus (Sharpe, 1888);2493456;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax calvus;Garrulax calvus;(Sharpe, 1888) ;2493456;
;Garrulax canorus;Garrulax canorus (Linnaeus, 1758);2493479;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax canorus;Garrulax canorus;(Linnaeus, 1758) ;2493479;
;Garrulax castanotis;Garrulax castanotis (Ogilvie-Grant, 1899);7340803;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax castanotis;Garrulax castanotis;(Ogilvie-Grant, 1899) ;7340803;
;Garrulax chinensis;Garrulax chinensis (Scopoli, 1786);2493448;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax chinensis;Garrulax chinensis;(Scopoli, 1786) ;2493448;
;Garrulax cineraceus;Garrulax cineraceus (Godwin-Austen, 1874);2493441;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax cineraceus;Garrulax cineraceus;(Godwin-Austen, 1874) ;2493441;
;Garrulax cinereiceps;Garrulax cinereiceps (Styan, 1887);7486283;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax cineraceus;Garrulax cinereiceps;(Styan, 1887) ;7486283;5844644
;Garrulax cinereifrons;Garrulax cinereifrons Blyth, 1851;2493484;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax cinereifrons;Garrulax cinereifrons;Blyth, 1851;2493484;
;Garrulax courtoisi;Garrulax courtoisi Menegaux, 1923;7340787;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax courtoisi;Garrulax courtoisi;Menegaux, 1923;7340787;
;Garrulax davidi;Garrulax davidi (Swinhoe, 1868);2493467;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax davidi;Garrulax davidi;(Swinhoe, 1868) ;2493467;
;Garrulax delesserti;Garrulax delesserti (Jerdon, 1839);2493459;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax delesserti;Garrulax delesserti;(Jerdon, 1839) ;2493459;
;Garrulax ferrarius;Garrulax ferrarius Riley, 1930;5788993;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax ferrarius;Garrulax ferrarius;Riley, 1930;5788993;
;Garrulax galbanus;Garrulax galbanus Godwin-Austen, 1874;2493478;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax galbanus;Garrulax galbanus;Godwin-Austen, 1874;2493478;
;Garrulax gularis;Garrulax gularis (McClelland, 1840);2493471;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax gularis;Garrulax gularis;(McClelland, 1840) ;2493471;
;Garrulax konkakinhensis;Garrulax konkakinhensis J.C.Eames & C.Eames, 2001;5788999;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax konkakinhensis;Garrulax konkakinhensis;J.C.Eames & C.Eames, 2001;5788999;
;Garrulax koslowi;Garrulax koslowi (Bianchi, 1905);10983706;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Babax;Babax koslowi;Garrulax koslowi;(Bianchi, 1905) ;10983706;2493150
;Garrulax lanceolatus;Garrulax lanceolatus (J.Verreaux, 1871);8906676;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Babax;Babax lanceolatus;Garrulax lanceolatus;(J.Verreaux, 1871) ;8906676;2493149
;Garrulax leucolophus;Garrulax leucolophus (Hardwicke, 1816);2493447;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax leucolophus;Garrulax leucolophus;(Hardwicke, 1816) ;2493447;
;Garrulax lugubris;Garrulax lugubris (S.Muller, 1836);2493474;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax lugubris;Garrulax lugubris;(S.Muller, 1836) ;2493474;
;Garrulax lunulatus;Garrulax lunulatus (J.Verreaux, 1870);2493466;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax lunulatus;Garrulax lunulatus;(J.Verreaux, 1870) ;2493466;
;Garrulax maesi;Garrulax maesi (Oustalet, 1890);2493457;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax maesi;Garrulax maesi;(Oustalet, 1890) ;2493457;
;Garrulax maximus;Garrulax maximus (J.Verreaux, 1870);2493449;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax maximus;Garrulax maximus;(J.Verreaux, 1870) ;2493449;
;Garrulax merulinus;Garrulax merulinus Blyth, 1851;2493485;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax merulinus;Garrulax merulinus;Blyth, 1851;2493485;
;Garrulax milleti;Garrulax milleti Robinson & Kloss, 1919;2493476;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax milleti;Garrulax milleti;Robinson & Kloss, 1919;2493476;
;Garrulax mitratus;Garrulax mitratus (S.Muller, 1836);2493460;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax mitratus;Garrulax mitratus;(S.Muller, 1836) ;2493460;
;Garrulax monachus;Garrulax monachus Swinhoe, 1870;8018673;EXACT;98;SYNONYM;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Pterorhinus;Pterorhinus monachus;Garrulax monachus;Swinhoe, 1870;8018673;11739055
;Garrulax monileger;Garrulax monileger (Hodgson, 1836);2493444;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax monileger;Garrulax monileger;(Hodgson, 1836) ;2493444;
;Garrulax nuchalis;Garrulax nuchalis Godwin-Austen, 1876;2493480;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax nuchalis;Garrulax nuchalis;Godwin-Austen, 1876;2493480;
;Garrulax ocellatus;Garrulax ocellatus (Vigors, 1831);2493472;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax ocellatus;Garrulax ocellatus;(Vigors, 1831) ;2493472;
;Garrulax palliatus;Garrulax palliatus (Bonaparte, 1850);2493464;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax palliatus;Garrulax palliatus;(Bonaparte, 1850) ;2493464;
;Garrulax pectoralis;Garrulax pectoralis (Gould, 1836);2493462;EXACT;99;ACCEPTED;SPECIES;Animalia;Chordata;Aves;Passeriformes;Leiothrichidae;Garrulax;Garrulax pectoralis;Garrulax pectoralis;(Gould, 1836) ;2493462;
